PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
VI0000005,CHARLOTTE AMALIE,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000107,CHARLOTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000106,CHARLOTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000105,CHARLOTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000102,CHARLOTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000103,CHAROLTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000104,CHAROLTTE APARTMENTS HOUSING,Community water system,Surface water,St. Thomas Island,-,75,,,
VI1000052,CLEARVIEW APTS,Community water system,Ground water,St. Thomas Island,-,44,,,
VI2000048,COAKLEY BAY (BLDG F),Community water system,Surface water,St. Croix Island,-,50,,,
VI3000114,COAKLEY BAY CONDO'S J,Community water system,Ground water,St. Croix Island,-,149,,,
VI0000051,COBLE VILLAGE,Community water system,Ground water,St. Croix Island,-,90,,,
VI1000086,COMPASS POINT MARINA,Community water system,Ground water,St. Thomas Island,-,81,,,
VI3000486,CONCORDIA MANOR I,Community water system,Surface water purchased,St. Croix Island,-,88,,,
VI3000487,CONCORDIA MANOR II,Community water system,Surface water purchased,St. Croix Island,-,88,,,
VI3000488,CONCORDIA MANOR III,Community water system,Surface water purchased,St. Croix Island,-,88,,,
VI1000209,CONTANT KNOLLS,Community water system,Ground water,St. Thomas Island,-,396,,,
VI0000108,COWPET BAY VILLAGE-EAST,Community water system,Ground water,St. Thomas Island,-,120,,,
VI0000094,COWPET BAY VILLAGE-WEST,Community water system,Ground water,St. Thomas Island,-,300,,,
VI1000044,CRIMINAL JUSTICE COMPLEX,Community water system,Ground water,St. Thomas Island,-,96,,,
VI0000062,CROIXVILLE APARTMENTS,Community water system,Surface water,St. Croix Island,-,400,,,
VI1000166,CRUZ BAY APTS. BLDG.A & C,Community water system,Ground water,St. John Island,-,30,,,
VI1000168,CRUZ BAY APTS. BLDG.D,Community water system,Ground water,St. John Island,-,30,,,
VI1000167,CRUZ BAY APTS.BLDG.B,Community water system,Ground water,St. John Island,-,30,,,
VI0000053,"DAVID H. JACKSON TERRACE, VIHA",Community water system,Surface water,St. Croix Island,-,298,,,
VI0000586,DEPT. OF PUBLIC WORKS,Community water system,Surface water,St. Thomas Island,-,100,,,
VI0000587,DEPT. OF PUBLIC WORKS,Community water system,Surface water,St. Thomas Island,-,100,,,
VI0000002,DONOE HOUSING PROJECT,Community water system,Surface water,St. Thomas Island,-,990,,,
VI1000072,DORTHEA CONDO,Community water system,Ground water,St. Thomas Island,-,68,,,
VI1000220,EBENIZER GARDEN,Community water system,Ground water,St. Thomas Island,-,50,,,
VI1000193,ELDRA SCHULTERBRANDT CLINIC,Community water system,Ground water,St. Thomas Island,-,99,,,
VI1000080,ELYSIAN BEACH RESORT,Community water system,Ground water,St. Thomas Island,-,197,,,
VI0000335,ESTATE CARLTON CONDO'S,Community water system,Ground water,St. Croix Island,-,37,,,
VI0000470,FAA HOUSING,Community water system,Surface water,-,-,72,,,
VI1000175,FAIRWAY VILLAGE,Community water system,Ground water,St. Thomas Island,-,31,,,
VI3000062,FORT LOUISE AUGUSTA CONDO'S,Community water system,Ground water,St. Croix Island,-,30,,,
VI0000462,GIFF HILL CATCHMENT,Community water system,Surface water,-,-,25,,,
VI3000489,GOLDEN GROCE CORRECTIONAL FACILITY (M),Community water system,Ground water,St. Croix Island,-,48,,,
VI3000490,GOLDEN GROVE CORRECTIONAL FACILITY (C),Community water system,Surface water,St. Croix Island,-,48,,,
VI0000098,GOOD HOPE TOWNHOUSES,Community water system,Ground water,St. Croix Island,-,142,,,
VI0000289,GRAMBOKOLA HILL,Community water system,Surface water,St. Thomas Island,-,75,,,
VI0000342,GRANDA DEL MAR,Community water system,Ground water,St. Croix Island,-,40,,,
VI0000078,HARBOUR VIEW APARTMENTS,Community water system,Ground water,St. Croix Island,-,863,,,
VI3000477,HERBERT GRIGG I/C,Community water system,Ground water,St. Croix Island,-,133,,,
VI0000058,HERBERT GRIGG KITCHEN,Community water system,Ground water,St. Croix Island,-,133,,,
VI3000025,HERBERT GRIGG LTC,Community water system,Ground water,St. Croix Island,-,106,,,
VI1000118,HERITAGE HILLS CONDOS,Community water system,Ground water,St. Thomas Island,-,44,,,
VI0000461,HOLDING TANK #1,Community water system,Surface water,-,-,25,,,
VI0000458,HOLDING TANK #2,Community water system,Surface water,-,-,25,,,
VI0000112,HOSPITAL GRND. PROJ.BLDG-A,Community water system,Ground water,St. Thomas Island,-,25,,,
VI0000113,HOSPITAL GRND.PROJ.BLDG-F,Community water system,Ground water,St. Thomas Island,-,25,,,
VI0000114,HOSPITAL GRND.PROJ.BLDG-G,Community water system,Ground water,St. Thomas Island,-,25,,,
VI1000287,"HOSPITAL GROUND PROJECT, BLDG.G2",Community water system,Surface water,-,-,25,,,
VI0000349,HOVENSA,Community water system,Surface water,St. Croix Island,-,"2,500",,,
VI0000060,ISLAND MOBILE HOMES,Community water system,Surface water,St. Croix Island,-,110,,,
VI0000061,JOHN F. KENNEDY - VIHA,Community water system,Surface water,St. Croix Island,-,666,,,
VI3000036,"JOSEPH JAMES HOMES, VIHA",Community water system,Surface water,St. Croix Island,-,35,,,
VI0000047,L B J GARDENS C-36,Community water system,Surface water,St. Croix Island,-,100,,,
VI0000046,"L.B.J. GARDENS, HPR",Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,340,,,
VI3000229,LA GRANDE PRINCESSE VILLA,Community water system,Surface water,St. Croix Island,-,56,,,
VI3000024,LAGOON HOUSING PROJECT,Community water system,Surface water,St. Croix Island,-,280,,,
VI0000811,LIBERTY HALL APARTMENTS,Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,25,,,
VI0000592,LIND POINT HOUSING COMPLEX,Community water system,Ground water,St. John Island,-,32,,,
VI3000058,LITTLE REEF CONDO,Community water system,Surface water,St. Croix Island,-,75,,,
VI0000064,LONG REEF APARTMENTS,Community water system,Ground water,St. Croix Island,-,124,,,
VI0000066,LORRAINE VILLAGE,Community water system,Ground water,St. Croix Island,-,"1,008",,,
VI0000065,"LOUIS E BROWN VILLAS, VIHA",Community water system,Surface water,St. Croix Island,-,635,,,
VI0000125,LUCINDA MILLINS HOME,Community water system,Surface water,St. Thomas Island,-,73,,,
VI0000079,"LUDVIG E. HARRIGAN, VIHA",Community water system,Surface water,St. Croix Island,-,190,,,
VI1000304,LUVELUND APARTMENTS,Community water system,Ground water,St. Thomas Island,-,510,,,
VI1000188,MAGEN'S POINT CONDOS,Community water system,Ground water,St. Thomas Island,-,75,,,
VI1000305,MAHOGANY RUN R/O,Community water system,Ground water,St. Thomas Island,-,100,,,
VI0000067,"MARLEY HOUSING, VIHA",Community water system,Surface water,St. Croix Island,-,156,,,
VI0000111,MICHAEL J KIRWAN TERRACE HOUSI,Community water system,Surface water,St. Thomas Island,-,450,,,
VI0000068,MILL HARBOUR CONDO'S,Community water system,Ground water,St. Croix Island,-,75,,,
VI0000224,MITCHELL GUEST HOUSE,Community water system,Surface water,St. Thomas Island,-,45,,,
VI0000054,"MOUNT PLEASANT, VIHA",Community water system,Surface water,St. Croix Island,-,90,,,
VI0000016,MUSHEN,Community water system,Surface water,St. Thomas Island,-,70,,,
VI1000077,MUTUAL HOMES (BLDG 14-20),Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,220,,,
VI2000077,MUTUAL HOMES APTS (BLDG 21-26),Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,220,,,
VI4000047,MUTURAL HOME (BLDG 49-53),Community water system,Surface water,St. Thomas Island,-,220,,,
VI5000077,MUTURAL HOME (BLDG 54-60),Community water system,Surface water,St. Thomas Island,-,220,,,
VI0000096,NADIR EMERGENCY HOUSING,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000063,NICASIO NICO HOUSING,Community water system,Surface water,St. Thomas Island,-,350,,,
VI0000503,OPERATION SISTER UNITED T159,Community water system,Surface water,St. Thomas Island,-,25,,,
VI3000080,ORANGE GROVE I APTS,Community water system,Surface water,St. Thomas Island,-,25,,,
VI3000101,ORANGE GROVE II APTS,Community water system,Surface water,St. Thomas Island,-,25,,,
VI3000102,ORANGE GROVE III APTS,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000127,OSWALD HARRIS COURT,Community water system,Surface water,St. Thomas Island,-,"1,500",,,
VI0000049,"PARADISE MILL, HPR",Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,60,,,
VI0000126,PAUL M. PEARSON GARDENS HOUSIN,Community water system,Surface water,St. Thomas Island,-,950,,,
VI2OOOO29,PEPPER TREE TERRACE TRAILER PA,Community water system,Surface water,St. Thomas Island,-,90,,,
VI2000029,PEPPERTREE TERRACE,Community water system,Ground water,St. Croix Island,-,313,,,
VI3000030,PEPPERTREE TERRACE C300,Community water system,Surface water,St. Croix Island,-,125,,,
VI3000029,PEPPERTREE TERRACE C333,Community water system,Surface water,St. Croix Island,-,125,,,
VI3000020,PETER FARM CONDO,Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,40,,,
VI0000235,PLANTATION MANOR- BANANA,Community water system,Ground water,St. Thomas Island,-,26,,,
VI0000234,PLANTATION MANOR- HIBISCUS,Community water system,Ground water,St. Thomas Island,-,35,,,
VI0000236,PLANTATION MANOR- PAPAYA,Community water system,Ground water,St. Thomas Island,-,32,,,
VI0000237,PLANTATION MANOR- POINSETTA,Community water system,Ground water,St. Thomas Island,-,42,,,
VI0000271,POINT PLEASANT RESORT,Community water system,Ground water,St. Thomas Island,-,473,,,
VI0005406,PRASA,Community water system,Ground water,-,-,348,,,
VI0005396,PRASA,Community water system,Surface water,-,-,430,,,
VI1000085,PROFESSIONAL CENTER,Community water system,Ground water,St. Thomas Island,-,154,,,
VI3000462,PROFIT,Community water system,Surface water,-,-,35,,,
VI1000018,QUEEN LOUISE APT. I,Community water system,Ground water,St. Thomas Island,-,30,,,
VI1000019,QUEEN LOUISE APT. II,Community water system,Ground water,St. Thomas Island,-,25,,,
VI0000128,QUEEN LOUISE HOME,Community water system,Ground water,St. Thomas Island,-,30,,,
VI0000071,QUEEN LOUISE HOME,Community water system,Ground water,St. Croix Island,-,90,,,
VI3000049,QUESTA VERDE D/B,Community water system,Ground water,St. Croix Island,-,41,,,
VI0000072,QUESTA VERDE F,Community water system,Ground water,St. Croix Island,-,37,,,
VI3000051,QUESTA VERDE K/L,Community water system,Ground water,St. Croix Island,-,25,,,
VI3000050,QUESTA VERDE M/N,Community water system,Ground water,St. Croix Island,-,25,,,
VI1000095,RAINTREE INN/ FISH TRAP,Community water system,Ground water,St. John Island,-,90,,,
VI0000073,"RALPH DECHABERT HOUSING, VIHA",Community water system,Surface water,St. Croix Island,-,800,,,
VI0000039,REGATTA VILLAS SECT. 2 BLDG.6,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000034,REGATTA VILLAS SECT.1 BLDG.1,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000035,REGATTA VILLAS SECT.1 BLDG.2,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000036,REGATTA VILLAS SECT.1 BLDG.3,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000037,REGATTA VILLAS SECT.1 BLDG.4,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000038,REGATTA VILLAS SECT.1 BLDG.5,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000040,REGATTA VILLAS SECT.2 BLDG.7,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000041,REGATTA VILLAS SECT.2 BLDG.8,Community water system,Surface water,St. Thomas Island,-,25,,,
VI3000060,REPCO,Community water system,Surface water,St. Croix Island,-,50,,,
VI0000050,"RODRIGUEZ GUADALOUPE, VIHA",Community water system,Surface water,St. Croix Island,-,350,,,
VI0000388,ROYAL SCOTIA APARTMENTS,Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,25,,,
VI3000522,SAMAN VILLAS,Community water system,Ground water,St. Croix Island,-,70,,,
VI1000216,SANTO'S WATER COMPANY,Community water system,Ground water,St. John Island,-,"3,000",,,
VI0000115,SAPPHIRE BAY WEST CONDOMINIUMS,Community water system,Surface water,St. Thomas Island,-,200,,,
VI1000030,SAPPHIRE VILL.CONDOS (WEST),Community water system,Ground water,St. Thomas Island,-,225,,,
VI3000031,SCHOONER BAY (AMERICA) CONDO,Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,25,,,
VI3000043,SCHOONER BAY CONDO (ENTERPRISE,Community water system,Surface water,St. Croix Island,-,40,,,
VI3000041,SCHOONER BAY CONDO (WEATHERLY),Community water system,Surface water,St. Croix Island,-,40,,,
VI3000042,"SCHOONER BAY CONDO, (DEFENDER)",Community water system,Surface water,St. Croix Island,-,30,,,
VI1000138,SEAVIEW NURSING HOME,Community water system,Ground water,St. Thomas Island,-,128,,,
VI0000077,ST CROIX LABOR UNION MUTUAL,Community water system,Surface water,St. Croix Island,-,"1,000",,,
VI0000457,ST JOHN WELL #1,Community water system,Ground water,-,-,25,,,
VI0000453,ST JOHN WELL #10,Community water system,Ground water,-,-,25,,,
VI0000456,ST JOHN WELL #3,Community water system,Ground water,-,-,25,,,
VI0000455,ST JOHN WELL #4,Community water system,Ground water,-,-,25,,,
VI0000454,ST JOHN WELL #6,Community water system,Ground water,-,-,25,,,
VI1000017,STAABILAND APTS,Community water system,Surface water,St. Thomas Island,-,50,,,
VI3000336,STONY GROUND VILLAS (BLDG.A),Community water system,Surface water,St. Croix Island,-,30,,,
VI3000337,STONY GROUND VILLAS (BLDG.B),Community water system,Surface water,St. Croix Island,-,40,,,
VI4000077,STX LABOR UNION MUTUAL HMS,Community water system,Surface water,St. Croix Island,-,25,,,
VI3000463,STX MUTUAL HOME 14/15,Community water system,Ground water,St. Croix Island,-,118,,,
VI3000464,STX. MUTUAL HOMES 21/26,Community water system,Ground water,St. Croix Island,-,119,,,
VI3000465,STX. MUTUAL HOMES 36,Community water system,Ground water,St. Croix Island,-,197,,,
VI3000466,STX. MUTUAL HOMES 44/53,Community water system,Ground water,St. Croix Island,-,86,,,
VI3000467,STX. MUTUAL HOMES 54/60,Community water system,Ground water,St. Croix Island,-,150,,,
VI1000051,SUNRISE COVE CONDOMINIUMS,Community water system,Surface water,St. Thomas Island,-,50,,,
VI1000016,SURDA/MUSHEN APARTMENTS,Community water system,Surface water,St. Thomas Island,-,70,,,
VI3000524,SWEET LIME VILLAGE,Community water system,Ground water,St. Croix Island,-,28,,,
VI0000471,TAARNEBERG ROSS PROJ.BLDG 1,Community water system,Ground water,St. Thomas Island,-,100,,,
VI0000472,TAARNEBERG ROSS PROJ.BLDG 2,Community water system,Ground water,St. Thomas Island,-,100,,,
VI0000129,TAARNEBERG ROSS PROJ.BLDG.3,Community water system,Ground water,St. Thomas Island,-,100,,,
VI0000130,TAARNEBERG ROSS PROJ.BLDG.4,Community water system,Ground water,St. Thomas Island,-,100,,,
VI0000252,THATCH FARM,Community water system,Surface water,St. Thomas Island,-,70,,,
VI0000069,THE GOLDEN TWIN APT.'S (BAY COURT-N),Community water system,Ground water,St. Croix Island,-,38,,,
VI0000074,THE REEF CONDO,Community water system,Ground water,St. Croix Island,-,47,,,
VI0000116,THE TOWERS ASSOCIATION BLDG.A,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000117,THE TOWERS ASSOCIATION BLDG.B,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000118,THE TOWERS ASSOCIATION BLDG.C,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000119,THE TOWERS ASSOCIATION BLDG.D,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000120,THE TOWERS ASSOCIATION BLDG.E,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000121,THE TOWERS ASSOCIATION BLDG.F,Community water system,Surface water,St. Thomas Island,-,60,,,
VI0000031,THOMASVILLE HOUSING PROJECT,Community water system,Surface water,St. Thomas Island,-,400,,,
VI0000033,THOMASVILLE HOUSING PROJECT,Community water system,Surface water,St. Thomas Island,-,100,,,
VI0000032,THOMASVILLE HOUSING PROJECT,Community water system,Surface water,St. Thomas Island,-,100,,,
VI0000140,TUTU HIGH RISE HOUSING PROJECT,Community water system,Surface water,St. Thomas Island,TUTU,"1,100",,,
VI0000147,TUTU HIGH RISE PROJECT - LOWER,Community water system,Surface water,St. Thomas Island,TUTU,450,,,
VI0000174,U.V.I. ST.THOMAS,Community water system,Ground water,St. Thomas Island,-,900,,,
VI0000013,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000014,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000149,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000150,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000151,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000152,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000153,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000154,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000015,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000018,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000019,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000020,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000021,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000022,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000023,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000024,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000025,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000026,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000027,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000028,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000003,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000004,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000007,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000008,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000009,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000010,V.I. HOUSING AUTHORITY,Community water system,Surface water,-,-,25,,,
VI0000011,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000012,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000533,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,5,,,
VI0000134,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000135,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000136,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000137,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000138,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000139,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000141,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000143,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000144,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000145,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000146,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000148,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000155,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000156,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000157,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000158,V.I. HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000142,V.I. HOUSUNG AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI3000081,V.I. WAPA - LA VALLEE - STX,Community water system,Surface water,St. Thomas Island,-,50,,,
VI0000417,V.I. WATER & POWER STX (PLANT),Community water system,Surface water,St. Croix Island,-,150,,,
VI0000006,V.I.HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI0000017,V.I.HOUSING AUTHORITY,Community water system,Surface water,St. Thomas Island,-,25,,,
VI1000208,VIRGIN BEVERAGE,Community water system,Ground water,St. Thomas Island,-,"1,500",,,
VI0000080,VISTA MAR APARTMENTS (LARGE),Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,35,,,
VI0000081,"VISTA MAR APARTMENTS, (SMALL)",Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,30,,,
VI0000057,"WALTER IM HODGE PAVILLION, VIH",Community water system,Surface water,St. Croix Island,-,500,,,
VI0000123,WARREN E. BROWN APARTMENTS,Community water system,Surface water,St. Thomas Island,-,700,,,
VI0000554,WATER AND POWER AUTHORITY,Community water system,Surface water,St. John Island,-,"4,000",,,
VI0000443,WATER AND POWER AUTHORITY-STT,Community water system,Surface water,"St. John Island, St. Thomas Island",-,"34,000",,,
VI0000097,WATER AND POWER AUTHORITY-STX,Community water system,Surface water,St. Croix Island,-,"35,000",,,
VI0000043,WATER GATE VILLA T99,Community water system,Surface water,St. Thomas Island,-,30,,,
VI0000086,WATER GUT HOMES (BLDG 7),Community water system,Surface water,St. Croix Island,-,31,,,
VI0000085,WATER GUT HOMES C-169C BLDG 5,Community water system,Surface water,St. Croix Island,-,32,,,
VI0000087,WATER GUT HOMES C-169E BLDG 9,Community water system,Surface water,St. Croix Island,-,36,,,
VI0000476,WATERGATE EAST - BLDG.10,Community water system,Surface water,St. Thomas Island,-,125,,,
VI0000477,WATERGATE EAST - BLDG.11,Community water system,Surface water,St. Thomas Island,-,125,,,
VI0000478,WATERGATE EAST - BLDG.12,Community water system,Surface water,St. Thomas Island,-,125,,,
VI1000048,WATERGATE WEST B- 22 SEA CLIFF/VILLAS,Community water system,Ground water,St. Thomas Island,-,35,,,
VI1000046,WATERGATE WEST B-18 SEA CLIFF/VILLAS,Community water system,Ground water,St. Thomas Island,-,61,,,
VI1000119,WATERGATE WEST B-20 SEA CLIFF/VILLAS,Community water system,Ground water,St. Thomas Island,-,45,,,
VI1000047,WATERGATE WEST B-21,Community water system,Ground water,St. Thomas Island,-,45,,,
VI1000120,WATERGATE WEST B-23 SEA CLIFF/VILLAS,Community water system,Ground water,St. Thomas Island,-,40,,,
VI1000121,WATERGATE WEST B-24 SEA CLIFF/VILLAS,Community water system,Ground water,St. Thomas Island,-,34,,,
VI0000083,WATERGUT HOMES (BLDG 101),Community water system,Surface water,St. Croix Island,-,69,,,
VI0000084,WATERGUT HOMES (BLDG 103),Community water system,Surface water,St. Croix Island,-,45,,,
VI0000089,WATERGUT HOMES (BLDG 111),Community water system,Surface water,St. Croix Island,-,47,,,
VI0000090,WATERGUT HOMES (BLDG 112),Community water system,Surface water,St. Croix Island,-,38,,,
VI0000070,"WHIM GARDENS, VIHA",Community water system,Surface water,St. Croix Island,-,103,,,
VI0000610,YOUTH REHABILITATION CENTER,Community water system,Surface water,"St. Croix Island, St. Thomas Island",-,51,,,
VI0000534,-,Community water system,Surface water,St. Thomas Island,-,200,,,
VI0000001,ADDELITA CANCRYN JR HIGH SCHOO,Non-Transient non-community system,Surface water,St. Thomas Island,-,520,,,
VI0000512,ADDELITA CANCRYN JUNIOR SCHOOL,Non-Transient non-community system,Surface water,St. Thomas Island,-,"1,054",,,
VI1000161,AL COHEN'S PLAZA B-2,Non-Transient non-community system,Ground water,St. Thomas Island,-,135,,,
VI0000363,ALCOA,Non-Transient non-community system,Surface water,"St. Croix Island, St. Thomas Island",-,500,,,
VI3000008,"ALDERSHVILE CENTER, DHS",Non-Transient non-community system,Surface water,"St. Croix Island, St. Thomas Island",-,74,,,
VI0000295,ALEXANDER HENDERSON,Non-Transient non-community system,Ground water,St. Croix Island,-,587,,,
