PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
IA3907092,BAYARD WATER SUPPLY,Community water system,Ground water,Guthrie,BAYARD,471,,,
IA6203093,BEACON WATER SUPPLY,Community water system,Purchased ground water under influence of surface water source,Mahaska,BEACON,504,,,
IA3803094,BEAMAN WATER SUPPLY,Community water system,Ground water purchased,Grundy,BEAMAN,191,,,
IA0808095,BEAVER WATER SUPPLY,Community water system,Surface water purchased,Boone,BEAVER,53,,,
IA2985303,BEAVERDALE HEIGHTS,Community water system,Ground water,Des Moines,-,215,,,
IA9433312,BECKER WATER AND ROAD,Community water system,Ground water,Webster,FORT DODGE,50,,,
IA8709096,BEDFORD WATER WORKS,Community water system,Surface water purchased,Taylor,BEDFORD,"1,485",,,
IA3500933,BEEDS LAKE HOME OWNERS ASSOCIATION,Community water system,Ground water,Franklin,HAMPTON,75,,,
IA1178301,BEL AIR BETTERMENT CORPORATION,Community water system,Ground water purchased,Buena Vista,STORM LAKE,98,,,
IA2900648,BELLE PLAINE I80 INC,Community water system,Ground water,Poweshiek,-,35,,,
IA7900648,BELLE PLAINE MOBILE HOME PARK,Community water system,Ground water,Poweshiek,-,30,,,
IA0610099,BELLE PLAINE WATER DEPT,Community water system,Ground water,Benton,BELLE PLAINE,"2,559",,,
IA4910000,BELLEVUE MUNICIPAL UTILITIES,Community water system,Ground water,Jackson,BELLEVUE,"2,191",,,
IA9905003,BELMOND WATER SUPPLY,Community water system,Ground water,Wright,BELMOND,"2,376",,,
IA1074630,BEN HAVEN COURT,Community water system,Ground water,Buchanan,-,25,,,
IA0819305,BENEFIT WATER DISTRICT #2,Community water system,Purchased ground water under influence of surface water source,Boone,BOONE,73,,,
IA1603005,BENNETT WATERWORKS,Community water system,Ground water,Cedar,BENNETT,405,,,
IA0680201,BENTON COMMERCE VILLAGE,Community water system,Ground water,Benton,URBANA,650,,,
IA3113001,BERNARD WATER SYSTEM,Community water system,Ground water,Dubuque,BERNARD,112,,,
IA5710001,BERTRAM WATER SUPPLY,Community water system,Ground water,Linn,BERTRAM,75,,,
IA7714707,BERWICK WATER DISTRICT,Community water system,Surface water purchased,Polk,ALTOONA,500,,,
IA8209007,BETTENDORF WATER SUPPLY,Community water system,Surface water purchased,Scott,-,"33,215",,,
IA5784309,BIG CREEK BLUFFS,Community water system,Ground water,Linn,BERTRAM,80,,,
IA0819601,BIG G COURT,Community water system,Ground water,Polk,-,75,,,
IA8909011,BIRMINGHAM WATER SUPPLY,Community water system,Surface water purchased,Van Buren,BIRMINGHAM,448,,,
IA0789067,BLACK HAWK COUNTY RURAL WATER,Community water system,Ground water,Black Hawk,-,"1,400",,,
IA5784316,BLAIRS FERRY MANOR,Community water system,Ground water,Linn,TODDVILLE,75,,,
IA4003012,BLAIRSBURG WATER SUPPLY,Community water system,Ground water,Hamilton,BLAIRSBURG,215,,,
IA0607013,BLAIRSTOWN WATER SUPPLY,Community water system,Ground water,Benton,BLAIRSTOWN,692,,,
IA9027014,BLAKESBURG MUNICIPAL WATER WORKS,Community water system,Surface water purchased,Wapello,BLAKESBURG,296,,,
IA7317016,BLANCHARD WATER SUPPLY,Community water system,Surface water purchased,Page,BLANCHARD,61,,,
IA6709017,BLENCOE MUNICIPAL WATERWORKS,Community water system,Ground water,Monona,BLENCOE,224,,,
IA8714018,BLOCKTON WATER SUPPLY,Community water system,Surface water purchased,Taylor,BLOCKTON,192,,,
IA2613019,BLOOMFIELD MUNI WATER DEPT,Community water system,Surface water purchased,Davis,BLOOMFIELD,"2,740",,,
IA8215021,BLUE GRASS WATER SUPPLY,Community water system,Ground water,Scott,BLUE GRASS,"1,452",,,
IA4609028,BODE MUNICIPAL WATER SUPPLY,Community water system,Ground water,Humboldt,BODE,305,,,
IA8914031,BONAPARTE WATER SUPPLY,Community water system,Surface water purchased,Van Buren,BONAPARTE,433,,,
IA7717032,BONDURANT MUNI WATER SUPPLY,Community water system,Surface water purchased,Polk,BONDURANT,"5,493",,,
IA0819033,BOONE WATER WORKS,Community water system,Groundwater under influence of surface water,Boone,BOONE,"12,849",,,
IA0825036,BOXHOLM WATER SUPPLY,Community water system,Surface water purchased,Boone,BOXHOLM,215,,,
IA8409037,BOYDEN MUNICIPAL WATER SUPPLY,Community water system,Ground water purchased,Sioux,BOYDEN,712,,,
IA7324038,BRADDYVILLE WATER WORKS,Community water system,Surface water purchased,Page,BRADDYVILLE,159,,,
IA1011001,BRANDON WATER SUPPLY,Community water system,Ground water,Buchanan,BRANDON,309,,,
IA0510040,BRAYTON WATER SYSTEM,Community water system,Ground water purchased,Audubon,BRAYTON,128,,,
IA1409041,BREDA WATER SUPPLY,Community water system,Ground water,Carroll,BREDA,486,,,
IA2258603,BREEZY POINTE SUBDIVISION,Community water system,Ground water,Clayton,MCGREGOR,110,,,
IA0908000,BREMER UTILITIES,Community water system,Ground water,Bremer,BREMER,45,,,
IA5800664,BRETZ TRAILER PK,Community water system,Ground water,Louisa,-,25,,,
IA3170301,BRIARWOOD HOA,Community water system,Ground water,Dubuque,PEOSTA,60,,,
IA0115042,BRIDGEWATER MUNICIPAL WATER WORKS,Community water system,Surface water purchased,Adair,-,178,,,
IA9209043,BRIGHTON MUNICIPAL WATER SUPPLY,Community water system,Ground water,Washington,BRIGHTON,652,,,
IA7048307,BRIMAN PRAIRIE,Community water system,Ground water purchased,Muscatine,MUSCATINE,25,,,
IA1222044,BRISTOW MUNI WATER SUPPLY,Community water system,Ground water,Butler,BRISTOW,160,,,
IA4103045,BRITT WATER WORKS,Community water system,Ground water,Hancock,BRITT,"2,094",,,
IA5715301,BRITTANY ESTATES HOMEOWNERS ASSOCIATION,Community water system,Ground water,Linn,CEDAR RAPIDS,72,,,
IA3100675,BROADVIEW TRAILER COURT,Community water system,Ground water,Dubuque,DUBUQUE,82,,,
IA8335602,BROADWAY TRAILER COURT,Community water system,Ground water,Shelby,-,48,,,
IA9709046,BRONSON WATER SUPPLY,Community water system,Ground water,Woodbury,BRONSON,322,,,
IA2330301,BROOKHILL ESTATES,Community water system,Ground water,Clinton,DE WITT,41,,,
IA7909047,BROOKLYN WATER DEPARTMENT,Community water system,Ground water purchased,Poweshiek,BROOKLYN,"1,468",,,
IA7514049,BRUNSVILLE MUNICIPAL WATER SUPPLY,Community water system,Ground water purchased,Plymouth,BRUNSVILLE,151,,,
IA1900600,BUCHENDAHL MOBILE HOME PARK,Community water system,Ground water,Chickasaw,-,25,,,
IA2413001,BUCK GROVE,Community water system,Ground water,Crawford,BUCK GROVE,49,,,
IA9700623,BUFFALO ACRES MOBILE HOME PARK,Community water system,Ground water,Woodbury,MOVILLE,26,,,
IA2300601,"BUFFALO BILL ESTATES, INC. MHP",Community water system,Ground water,Clinton,CAMANCHE,80,,,
IA9506052,BUFFALO CENTER MUNI WATER DEPT,Community water system,Ground water,Winnebago,BUFFALO CENTER,907,,,
IA8200651,BUFFALO MAN,Community water system,Ground water purchased,Scott,BUFFALO,64,,,
IA8218050,BUFFALO WATER SUPPLY,Community water system,Ground water,Scott,BUFFALO,"1,270",,,
IA5735381,BURD AND OVINGTON ADDITION,Community water system,Ground water,Linn,-,44,,,
IA3170302,BURDS GREEN ACRES SUBDIVISION,Community water system,Ground water,Dubuque,PEOSTA,385,,,
IA2909053,BURLINGTON MUNICIPAL WATERWORKS,Community water system,Surface water,Des Moines,BURLINGTON,"25,619",,,
IA5500600,BURR OAK TRAILER COURT,Community water system,Ground water,Kossuth,-,48,,,
IA5510060,BURT WATER SUPPLY,Community water system,Ground water,Kossuth,BURT,540,,,
IA6309061,BUSSEY WATER SUPPLY,Community water system,Ground water purchased,Marion,BUSSEY,422,,,
IA5784325,C.R. BUILDERS,Community water system,Ground water,Linn,-,356,,,
IA2320062,CALAMUS WATER SUPPLY,Community water system,Ground water,Clinton,CALAMUS,439,,,
IA9417063,CALLENDER WATER SUPPLY,Community water system,Ground water,Webster,CALLENDER,376,,,
IA9615064,CALMAR WATER SUPPLY,Community water system,Ground water,Winneshiek,CALMAR,983,,,
IA7109065,CALUMET WATER SUPPLY,Community water system,Ground water purchased,O'Brien,CALUMET,179,,,
IA2322066,CAMANCHE WATER SUPPLY,Community water system,Ground water,Clinton,CAMANCHE,"4,548",,,
IA8509069,CAMBRIDGE WATER SUPPLY,Community water system,Ground water,Story,CAMBRIDGE,827,,,
IA1700616,CAMP AT THE WOOD'S,Community water system,Ground water,Cerro Gordo,-,143,,,
IA7700901,CAMP DODGE WATER SUPPLY,Community water system,Ground water,Polk,JOHNSTON,895,,,
IA8920001,CANTRIL WATER SUPPLY,Community water system,Surface water purchased,Van Buren,CANTRIL,222,,,
IA2330303,CARDINAL VALLEY ESTATES 3RD ADDITION,Community water system,Ground water,Clinton,DE WITT,25,,,
IA9113071,CARLISLE WATER SUPPLY,Community water system,Ground water,Warren,CARLISLE,"3,876",,,
IA5700601,CARLTON MOBILE HOME COURT,Community water system,Ground water,Linn,SPRINGVILLE,85,,,
IA8209309,CARRIAGE MEADOWS HOMEOWNERS ASSOCIATION,Community water system,Ground water,Scott,BETTENDORF,80,,,
IA8209302,CARRIAGE PLACE ESTATES CORP,Community water system,Ground water,Scott,-,25,,,
IA8209307,CARRIAGE PLACE ESTATES HOA,Community water system,Ground water,Scott,BETTENDORF,125,,,
IA1400901,CARROLL COUNTY HOME,Community water system,Ground water,Carroll,-,46,,,
IA1415072,CARROLL MUNICIPAL WATER SUPPLY,Community water system,Ground water,Carroll,CARROLL,"10,128",,,
IA7809078,CARSON WATER SUPPLY,Community water system,Ground water,Pottawattamie,CARSON,812,,,
IA7812079,CARTER LAKE WATER DISTRICT,Community water system,Surface water purchased,Pottawattamie,CARTER LAKE,"3,785",,,
IA3118080,CASCADE MUNICIPAL WATER SUPPLY,Community water system,Ground water,Dubuque,CASCADE,"2,179",,,
IA3914081,CASEY WATER SUPPLY,Community water system,Ground water,Guthrie,CASEY,466,,,
IA9620082,CASTALIA WATER WORKS,Community water system,Ground water,Winneshiek,CASTALIA,173,,,
IA6715083,CASTANA MUNICIPAL WATER SUPPLY,Community water system,Ground water,Monona,CASTANA,147,,,
IA0709600,CEDAR FALLS MOBILE HOME VILLAGE,Community water system,Ground water,Black Hawk,CEDAR FALLS,440,,,
IA0709084,CEDAR FALLS MUNICIPAL WATER UTILITIES,Community water system,Ground water,Black Hawk,CEDAR FALLS,"39,260",,,
IA1600601,CEDAR LAKE MOBILE HOME PARK,Community water system,Ground water,Cedar,-,47,,,
IA3700901,"CEDAR LANE ESTATES, INCORPORATED",Community water system,Ground water,Greene,JEFFERSON,39,,,
IA5715093,CEDAR RAPIDS WATER DEPARTMENT,Community water system,Groundwater under influence of surface water,Linn,CEDAR RAPIDS,"128,201",,,
IA5800601,CEDAR RIVER TRAILER PARK,Community water system,Ground water,Louisa,COLUMBUS JUNCTION,53,,,
IA1600602,CEDAR RIVER TRAILER PARK (INACTIVE),Community water system,Ground water,Louisa,-,40,,,
IA5700600,CEDAR TERRACE MHC,Community water system,Purchased ground water under influence of surface water source,Linn,CEDAR RAPIDS,600,,,
IA0600901,"CEDAR VALLEY RANCH, INC.",Community water system,Ground water,Benton,-,50,,,
IA5315005,CENTER JUNCTION (EIRUSS),Community water system,Ground water,Jones,CENTER JUNCTION,111,,,
IA5718006,CENTER POINT WATER SUPPLY,Community water system,Ground water,Linn,CENTER POINT,"2,426",,,
IA0407008,CENTERVILLE MUNICIPAL WATERWORKS,Community water system,Surface water purchased,Appanoose,CENTERVILLE,"5,716",,,
IA5720010,CENTRAL CITY WATER SUPPLY,Community water system,Ground water,Linn,CENTRAL CITY,"1,257",,,
IA6469071,CENTRAL IA WATER ASSN (MARSHALLTOWN),Community water system,Ground water purchased,Marshall,-,"2,700",,,
IA5059704,CENTRAL IA WATER ASSN (NEWTON),Community water system,Purchased ground water under influence of surface water source,Jasper,NEWTON,"28,250",,,
IA5059706,CENTRAL IA WATER ASSN (PELLA),Community water system,Surface water purchased,Jasper,PELLA,158,,,
IA0990701,CENTRAL IA WATER ASSN (WAVERLY),Community water system,Ground water,"Black Hawk, Bremer, Butler, Grundy, Hardin, Jasper, Marshall, Story",WAVERLY,"34,245",,,
IA3000099,CENTRAL WATER SYSTEM,Community water system,Surface water,Dickinson,OKOBOJI,25,,,
IA9400801,CENTRAL WATER WORKS,Community water system,Ground water,Webster,FORT DODGE,27,,,
IA8209303,CENTURY OAKS,Community water system,Ground water,Scott,BETTENDORF,99,,,
IA5282307,CHAIN RIDGE SUBDIVISION,Community water system,Ground water,Johnson,SOLON,25,,,
IA5903011,CHARITON MUNICIPAL WATER WORKS,Community water system,Surface water,Lucas,CHARITON,"4,321",,,
IA3405012,CHARLES CITY WATER SUPPLY,Community water system,Ground water,Floyd,CHARLES CITY,"7,702",,,
IA2324016,CHARLOTTE WATER WORKS,Community water system,Ground water,Clinton,CHARLOTTE,394,,,
IA2417018,CHARTER OAK WATER SUPPLY,Community water system,Ground water,Crawford,CHARTER OAK,502,,,
IA4260602,CHASE MOBILE HOME PARK,Community water system,Ground water purchased,Hardin,IOWA FALLS,100,,,
IA7717302,CHATEAU AT WOLF CREEK,Community water system,Surface water purchased,Polk,BONDURANT,35,,,
IA8609019,CHELSEA WATER SUPPLY,Community water system,Ground water purchased,Tama,CHELSEA,267,,,
IA1811001,CHEROKEE RWS - CHEROKEE SUBSYSTEM,Community water system,Ground water,Cherokee,CHEROKEE,"3,077",,,
IA1800900,CHEROKEE RWS- MILL CREEK SUBSYSTEM,Community water system,Ground water,Cherokee,CHEROKEE,"1,410",,,
IA1811020,CHEROKEE WATER SUPPLY - PLANT 1,Community water system,Ground water,Cherokee,CHEROKEE,"5,283",,,
IA5225305,CHERRY HILLS SUBDIVISION,Community water system,Ground water,Johnson,IOWA CITY,59,,,
IA4509024,CHESTER WATER SUPPLY,Community water system,Ground water,Howard,CHESTER,127,,,
IA5784312,CHESTNUT RIDGE,Community water system,Ground water,Linn,CEDAR RAPIDS,50,,,
IA5784308,CHESTNUT VALLEY ADDITION,Community water system,Ground water,Linn,HIAWATHA,117,,,
IA5784322,CHESTNUT VALLEY FIFTH ADDITION,Community water system,Ground water,Linn,-,63,,,
IA3709001,CHURDAN WATER SUPPLY,Community water system,Ground water purchased,Greene,CHURDAN,386,,,
IA0410026,CINCINNATI MUNICIPAL WATER CO,Community water system,Surface water purchased,Appanoose,CINCINNATI,357,,,
IA5221303,CITY OF HILLS #1,Community water system,Ground water,Johnson,HILLS,152,,,
IA6300800,CIWA - PERSHING UTILITIES,Community water system,Ground water,Marion,PERSHING,487,,,
IA9420027,CLARE WATER DEPARTMENT,Community water system,Ground water,Webster,CLARE,146,,,
IA1630028,CLARENCE WATER SUPPLY,Community water system,Ground water,Cedar,CLARENCE,974,,,
IA7329501,CLARINDA TREATMENT COMPLEX,Community water system,Ground water,Page,CLARINDA,"1,439",,,
IA7329029,CLARINDA WATER PLANT,Community water system,Surface water,Page,CLARINDA,"4,822",,,
IA9909031,CLARION WATER SUPPLY,Community water system,Ground water,Wright,CLARION,"2,850",,,
IA2000702,CLARKE RURAL WATER DISTRICT #1,Community water system,Surface water purchased,Clarke,OSCEOLA,330,,,
IA1228038,CLARKSVILLE WATER SUPPLY,Community water system,Ground water,Butler,CLARKSVILLE,"1,445",,,
IA5221302,CLAUSEN SUBDIVISION,Community water system,Ground water,Johnson,-,25,,,
IA3218701,CLAY REGIONAL WATER - SUPERIOR SUBSYSTEM,Community water system,Ground water purchased,Emmet,ESTHERVILLE,500,,,
IA2203039,CLAYTON WATER SUPPLY,Community water system,Ground water,Clayton,CLAYTON,43,,,
IA5288601,CLEAR CREEK MHP,Community water system,Ground water purchased,Johnson,TIFFIN,150,,,
IA1716076,CLEAR LAKE WATER DEPARTMENT,Community water system,Ground water,Cerro Gordo,CLEAR LAKE,"7,777",,,
IA8012001,CLEARFIELD MUNICIPAL WATER,Community water system,Surface water purchased,Ringgold,-,371,,,
IA8000714,CLEARFIELD RURAL WATER ASSOCIATION,Community water system,Ground water purchased,Ringgold,-,162,,,
IA7000600,CLEARVIEW MHC,Community water system,Ground water,Muscatine,MUSCATINE,860,,,
IA1817045,CLEGHORN WATER SUPPLY,Community water system,Ground water,Cherokee,CLEGHORN,247,,,
IA6415046,CLEMONS WATER SUPPLY,Community water system,Ground water purchased,Marshall,CLEMONS,148,,,
IA3317047,CLERMONT WATER SUPPLY,Community water system,Ground water,Fayette,CLERMONT,632,,,
IA7720051,CLIVE WATER DEPARTMENT,Community water system,Surface water purchased,Polk,CLIVE,"17,506",,,
IA0690301,CLOVER RIDGE SUBDIVISION,Community water system,Ground water,Benton,WALFORD,432,,,
IA8616052,CLUTIER WATER SUPPLY,Community water system,Ground water purchased,Tama,CLUTIER,213,,,
IA1600301,COACH ROAD WELL ASSOCIATION,Community water system,Ground water,Cedar,LISBON,40,,,
IA2573302,COAL CAMP CORPORATION,Community water system,Groundwater under influence of surface water,Dallas,WAUKEE,35,,,
IA0819303,COAL VALLEY WATER DISTRICT,Community water system,Ground water purchased,Boone,BOONE,218,,,
IA9400803,COALVILLE SOUTHWEST WATERWORKS,Community water system,Ground water,Webster,-,31,,,
IA9400804,COALVILLE WATER WORKS,Community water system,Ground water,Webster,-,26,,,
IA9433348,COATS SUBDIVISION WATER SUPPLY,Community water system,Ground water,Webster,FORT DODGE,158,,,
IA5722053,COGGON WATER DEPARTMENT,Community water system,Ground water,Linn,COGGON,658,,,
IA7335054,COIN WATER SUPPLY,Community water system,Ground water purchased,Page,COIN,193,,,
IA2809055,COLESBURG WATER SUPPLY,Community water system,Ground water,Delaware,COLESBURG,404,,,
IA5009056,COLFAX WATER SUPPLY,Community water system,Ground water,Jasper,COLFAX,"2,093",,,
IA7341059,COLLEGE SPRINGS WATER SUPPLY,Community water system,Surface water purchased,Page,COLLEGE SPRINGS,214,,,
IA8515060,COLLINS WATER SUPPLY,Community water system,Ground water purchased,Story,COLLINS,520,,,
IA8520061,COLO WATER SUPPLY,Community water system,Ground water purchased,Story,COLO,876,,,
IA3102301,COLONIAL/GM/RC,Community water system,Ground water,Dubuque,ASBURY,462,,,
IA5809063,COLUMBUS CITY PUBLIC WATER SUPPLY,Community water system,Ground water purchased,Louisa,COLUMBUS CITY,391,,,
IA5815064,COLUMBUS JUNCTION WATER SUPPLY,Community water system,Ground water,Louisa,COLUMBUS JUNCTION,"1,899",,,
IA3409066,"COLWELL, CITY OF",Community water system,Ground water,Floyd,COLWELL,73,,,
IA2300901,"COMMUNITY CARE, INC",Community water system,Ground water,Clinton,CHARLOTTE,140,,,
