PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
090400226,Greater Santa Rosa Regional,Community water system,Ground water,-,"SR Boarding School, SR Subdivision, Palo","1,229",,,
090605004,Grindstone Rancheria,Community water system,Surface water,-,-,150,,,
090400032,Gunsight (Schuchuligk),Community water system,Ground water,-,Schuchuligk,63,,,
090605037,HAT CK-CHRISTIE SYST,Community water system,Surface water,-,-,25,,,
090605036,HAT CREEK - JENKINS,Community water system,Surface water,-,-,31,,,
090605035,HAT CREEK - WILSON,Community water system,Ground water,-,-,53,,,
090403044,HUNTERS POINT COMM.-NTUA(SU83,Community water system,Ground water,-,-,850,,,
090400102,Havasupai Village,Community water system,Ground water,-,Supai,773,,,
090400033,Hickiwan,Community water system,Ground water,-,-,301,,,
090400689,Hidden Valley Development,Community water system,Ground water,-,-,200,,,
090400382,Hondah Homesites,Community water system,Ground water,-,Hondah Homesites,450,,,
090605067,Hoopa Telescope Spring System,Community water system,Surface water,-,-,25,,,
090605126,Hoopa Valley-Wide System,Community water system,Surface water,-,Hoopa,"2,920",,,
090400395,Hopi High School - BIA,Community water system,Ground water,-,Hopi High School,"1,150",,,
090400316,Hopi Veterans Center,Community water system,Ground water,-,Hopi Veterans Center,315,,,
090400700,Hotevilla Village,Community water system,Ground water,-,"Hotevilla, Hotevilla/Bacavi Community Sc","1,367",,,
090400052,Hotevilla/Bacavi Community School,Community water system,Ground water,-,-,260,,,
090605060,Howonquet Community(Smith River),Community water system,Surface water,-,-,220,,,
093534006,Huerfano Boarding School - BIA,Community water system,Ground water purchased,-,Huerfano Boarding School,123,,,
093200369,Hungry Valley (Reno-Sparks),Community water system,Ground water,-,Hungry Valley,620,,,
090605027,IONE INDIAN COMM.,Community water system,Ground water,-,-,25,,,
090605154,Indian Village,Community water system,Ground water,-,-,35,,,
090400231,Jackrabbit,Community water system,Ground water,-,Jackrabbit,40,,,
090605139,Jackson Rancheria,Community water system,Ground water,-,-,25,,,
090605109,Jackson Rancheria Casino & Hotel,Community water system,Surface water purchased,-,-,"6,503",,,
090600400,Juaneno (San Pascual Res),Community water system,Ground water,-,-,25,,,
090400278,Juniper Village and Red Hills,Community water system,Ground water purchased,-,-,84,,,
090400274,Kaibab Village,Community water system,Ground water,-,Kaibab Village,250,,,
090400037,Kaka,Community water system,Ground water,-,Kaka,138,,,
090600135,Kashia,Community water system,Surface water,-,-,125,,,
090400041,Kerwo (Gu Vo),Community water system,Ground water,-,"Gu Vo, Pia Oik, Menegers Dam",441,,,
090400016,Kohatk,Community water system,Ground water,-,Kohatk,80,,,
090400105,Kykotsmovi,Community water system,Ground water,-,Kykotsmovi,"1,650",,,
093503076,LA VIDA MISSION,Community water system,Ground water,-,-,230,,,
090400306,LAVEEN INDIAN CHILD.,Community water system,Ground water,-,-,40,,,
093503002,LITTLEWATER-NTUA,Community water system,Ground water,-,-,160,,,
090605009,LOS TULES SYSTEM,Community water system,Ground water,-,-,30,,,
090400284,LUPTON SOUTH - NTUA,Community water system,Ground water,-,-,94,,,
090600136,La Jolla - Upper,Community water system,Ground water,-,-,150,,,
090605007,La Jolla Eastern,Community water system,Ground water,-,-,"1,076",,,
090605008,La Jolla Western,Community water system,Ground water,-,-,296,,,
090600056,La Posta Lower Community,Community water system,Ground water,-,-,29,,,
093534010,Lake Valley Boarding School - BIA,Community water system,Ground water purchased,-,Lake Valley Boarding School,85,,,
093200376,Las Vegas Paiute Colony,Community water system,Surface water purchased,-,Las Vegas Colony,150,,,
093200373,Las Vegas Paiute Snow Mountain,Community water system,Ground water,-,Las Vegas Snow Mountain,345,,,
090400040,Little Tucson,Community water system,Ground water,-,"Ali Molina, Ali Chukson, Artesa",328,,,
090600138,Lone Pine,Community water system,Ground water,-,Lone Pine Reservation,335,,,
090605147,Los Coyotes,Community water system,Ground water,-,-,68,,,
090600227,Lost Lake Resort,Community water system,Ground water,-,-,667,,,
090400393,Lower Moencopi -  Spring Source,Community water system,Ground water,-,Lower Moencopi,200,,,
090500066,MADERA EMPLOYT CTR,Community water system,Ground water,-,-,100,,,
090400252,MANY FARMS COMM - NTUA,Community water system,Ground water,-,-,350,,,
093500262,MEXICAN SPRING COMM. NTUA,Community water system,Ground water,-,-,460,,,
094600222,MONUMENT VALLEY MIS,Community water system,Ground water,-,-,160,,,
093503040,MULHOLLAND WELL COMM-O&M(SU82,Community water system,Ground water,-,-,120,,,
090600139,Manchester Rancheria,Community water system,Ground water,-,-,100,,,
093534012,Mariano Lake Community School - BIA,Community water system,Ground water purchased,-,Mariano Lake Boarding School,267,,,
090605123,Mazzetti Trailer Park,Community water system,Ground water,-,-,24,,,
090400023,Menager's Dam (Ali Chuk),Community water system,Ground water,-,Menager's Dam,212,,,
090605011,Mesa Grande (Tract 2),Community water system,Ground water,-,-,40,,,
090605132,Mesa Grande - Black Canyon,Community water system,Ground water,-,-,80,,,
090400301,Mesquite Creek,Community water system,Ground water purchased,-,-,600,,,
090600141,Middletown Rancheria Community Water System,Community water system,Ground water,-,-,25,,,
090400394,Mishongnovi (Upper Sipaulovi/Upper Mishongnovi),Community water system,Ground water,-,"Upper Sipaulovi, Upper Mishongnovi",450,,,
090400228,Mission View Mobile Home Park (Tucson Water Consec,Community water system,Ground water purchased,-,Tucson,"1,125",,,
090605120,Mitomkai Tribal Water System,Community water system,Ground water,-,Lockhart,100,,,
090408027,Moccasin Domestic Water Improvement District,Community water system,Ground water,-,Moccasin,70,,,
090403008,Moenave Community,Community water system,Ground water,-,"Moenave, Arizona",32,,,
090600142,Morongo,Community water system,Ground water,-,-,"16,000",,,
090605145,Muro Trailer Park - Pala,Community water system,Ground water,-,-,25,,,
093500298,NAVAJO COMMUNITY-NTUA (SU83),Community water system,Ground water,-,-,"3,150",,,
090400257,NAVAJO GOSPEL MISSION  (SU81),Community water system,Ground water,-,-,65,,,
090400019,New Fields,Community water system,Ground water,-,New Fields,60,,,
093200168,Nixon,Community water system,Ground water,-,Nixon,800,,,
090400002,Nolic Intertie,Community water system,Ground water,-,"Nolic, Cababi, Anegam, Rincon, Bobcat, S",168,,,
090400028,North Komelic,Community water system,Ground water,-,North Komelic,120,,,
094600224,OLJATO COMMUNITY,Community water system,Ground water,-,-,130,,,
090605129,Oasis Mobile Home Park,Community water system,Ground water,-,-,"1,900",,,
090600057,Old Campo,Community water system,Ground water,-,-,75,,,
090605021,Original Sherwood Valley Rancheria,Community water system,Ground water,-,-,55,,,
090300009,"PTUA, HAVANA NAKYA",Community water system,Ground water,-,-,116,,,
090605153,Pala North,Community water system,Ground water,-,-,"14,200",,,
090600144,Pala South,Community water system,Ground water,-,-,360,,,
090400012,Palo Verde Stand,Community water system,Ground water,-,-,105,,,
090400015,Pan Tak,Community water system,Ground water,-,-,28,,,
090605012,Pauma,Community water system,Ground water,-,-,"5,700",,,
090400108,Peach Springs,Community water system,Ground water,-,Peach Springs,"1,900",,,
090605013,Pechanga,Community water system,Surface water purchased,-,-,"17,600",,,
090400021,Pia Oik,Community water system,Ground water,-,-,50,,,
093200374,Pine View Estates,Community water system,Ground water,-,Pine View Estates,225,,,
090400030,Pisinemo Intertie,Community water system,Ground water,-,"Pisinemo, Santa Cruz, Nestors",472,,,
090605062,Pit River Montgomery Creek Rancheria,Community water system,Ground water,-,Montgomery Creek Rancheria,34,,,
090605041,Pit River XL Rancheria,Community water system,Ground water,-,Pit River Tribe,61,,,
090600145,Point Arena Rancheria,Community water system,Ground water,-,-,425,,,
090400106,Polacca,Community water system,Ground water,-,First Mesa Consolidated Villages,"3,917",,,
093534011,Pueblo Pintado Community School (New) - BIA,Community water system,Ground water,-,New Pueblo Pintado Community School,385,,,
090600046,Quartz Valley Indian Community,Community water system,Ground water,-,-,200,,,
090400089,Quechan Utility,Community water system,Ground water,-,-,"4,305",,,
090400005,Queen's Well,Community water system,Ground water,-,Queen's Well,64,,,
094600223,RAINBOW VILLAGE,Community water system,Ground water,-,-,60,,,
090403017,"RED MESA COMM, NTUA",Community water system,Ground water,-,-,120,,,
093500300,RED ROCK - O&M,Community water system,Ground water,-,-,100,,,
090605075,ROBINSON RANCH.,Community water system,Ground water,-,-,25,,,
090400208,Rare Metals - NTUA,Community water system,Ground water,-,Rare Metals,81,,,
090600058,Red Hawk Casino - Shingle Springs,Community water system,Surface water purchased,-,Shingle Springs,"8,580",,,
090605083,Redding Rancheria,Community water system,Surface water purchased,-,-,"2,015",,,
090605118,Redwood Valley Rancheria,Community water system,Surface water purchased,-,-,152,,,
093200379,Reno Sparks Indian Colony,Community water system,Surface water purchased,-,Reno-Sparks Indian Colony,480,,,
090605057,Resighini Rancheria,Community water system,Ground water,-,-,100,,,
090600147,Rincon Northern,Community water system,Ground water,-,-,"7,003",,,
090600146,Rincon Paradise Creek,Community water system,Ground water,-,-,285,,,
093200170,Rite of Passage,Community water system,Ground water,-,-,30,,,
093200371,Rite of Passage - ATC,Community water system,Ground water,-,-,150,,,
090600194,River Reflections Estates,Community water system,Ground water,-,-,285,,,
090600233,River Shore Estates,Community water system,Ground water,-,EARP,34,,,
090400681,Riverfront RV Park,Community water system,Ground water,-,-,0,,,
090600190,Riverview Mobile and RV Park,Community water system,Surface water purchased,-,-,230,,,
090605140,Robin Lawson Trailer Park,Community water system,Ground water,-,-,150,,,
093500302,Rock Springs Community - NTUA,Community water system,Ground water,-,Rock Springs,"1,582",,,
090605073,Round Valley Agency,Community water system,Ground water,-,-,84,,,
090605072,Round Valley Della Davis,Community water system,Ground water,-,-,30,,,
090605015,Round Valley Piner,Community water system,Ground water,-,-,409,,,
090400310,SAN LUIS (GU ACHI),Community water system,Ground water,-,-,25,,,
090605010,SAN YSIDRO SYSTEM,Community water system,Ground water,-,-,35,,,
090400699,SCUA Beverly Hills,Community water system,Ground water,-,-,582,,,
090400110,SCUA Bylas,Community water system,Ground water,-,Bylas,"2,929",,,
090400239,SCUA Cutter,Community water system,Ground water purchased,-,-,562,,,
090400236,SCUA Gilson Wash,Community water system,Ground water,-,-,"3,200",,,
090400112,SCUA Lower Peridot,Community water system,Ground water,-,-,778,,,
090400111,SCUA Lower Peridot Bush,Community water system,Ground water,-,-,276,,,
090400113,SCUA Peridot Heights,Community water system,Ground water,-,-,"2,700",,,
090400273,SCUA Skill Center,Community water system,Ground water,-,-,254,,,
090400237,SCUA Soda Canyon,Community water system,Ground water,-,-,185,,,
090400242,SCUA Upper Peridot,Community water system,Ground water,-,-,706,,,
090400114,SCUA Upper Seven Mile,Community water system,Ground water,-,-,"8,478",,,
090400240,SENECA LAKE,Community water system,Ground water,-,-,25,,,
093503043,SHEEPSPRINGS SOUTH-NTUA,Community water system,Ground water,-,-,270,,,
090500069,SHERMAN IND HI SCHL,Community water system,Ground water,-,-,800,,,
090400327,SHONTO CHAPTER/HEADSTART SCH.,Community water system,Ground water,-,-,50,,,
090400285,SHONTO TRADING POST,Community water system,Ground water,-,-,25,,,
090400007,SIL NAKYA COMMUNITY - PTUA,Community water system,Ground water,-,-,51,,,
090600152,SOCTISH-CHENONE DIST,Community water system,Ground water,-,-,150,,,
090500070,STEWART BOARDING SCH,Community water system,Ground water,-,-,550,,,
090400320,Sage Memorial Hospital,Community water system,Ground water,-,Hospital,519,,,
090400694,Salt River Landfill,Community water system,Ground water,-,-,40,,,
090400706,Salt River Lehi,Community water system,Surface water purchased,-,-,535,,,
090400695,Salt River North Mesa,Community water system,Ground water,-,-,87,,,
090400109,Salt River Public Works,Community water system,Ground water,-,Salt River Indian Community,"13,210",,,
090400017,San Luis,Community water system,Ground water,-,-,25,,,
090400026,San Miguel,Community water system,Ground water,-,San Miguel,275,,,
090605017,San Pasqual District A,Community water system,Surface water purchased,-,-,475,,,
090605080,San Pasqual District B,Community water system,Surface water purchased,-,-,850,,,
090400036,San Pedro,Community water system,Ground water,-,San Pedro,135,,,
090400031,San Simon,Community water system,Ground water,-,-,25,,,
090400229,San Simon School and Village,Community water system,Ground water,-,-,300,,,
090400227,San Xavier Ord (East),Community water system,Ground water,-,San Xavier Ord,65,,,
090400035,San Xavier West,Community water system,Ground water purchased,-,San Xavier West,"1,411",,,
090400011,Santa Cruz,Community water system,Ground water,-,-,35,,,
090400018,Santa Rosa Ranch Intertie,Community water system,Ground water,-,"Santa Rosa Ranch, Sil Nakya",165,,,
090600148,Santa Rosa Rancheria,Community water system,Ground water purchased,-,Santa Rosa Rancheria,"1,000",,,
090605019,Santa Rosa Reservation,Community water system,Ground water,-,-,132,,,
090400043,Santa Rosa Subdivision,Community water system,Ground water,-,-,25,,,
090400010,Santa Rosa Village,Community water system,Ground water,-,-,438,,,
090605020,Santa Ysabel Canyon,Community water system,Ground water,-,-,33,,,
090600150,Santa Ysabel Main,Community water system,Ground water,-,-,140,,,
090600060,Santillanes Mobile Home Park,Community water system,Ground water,-,-,30,,,
090400061,Second Mesa Day School (old),Community water system,Ground water,-,-,224,,,
090400057,Second Mesa Day School - BIA,Community water system,Ground water,-,-,376,,,
090400042,Sells Intertie,Community water system,Ground water,-,"Sells, Big Fields","3,575",,,
090605102,Shackleford Creek Community Water System,Community water system,Unknown Primary Source,-,-,30,,,
090600133,Shanel Tribal Utility District,Community water system,Ground water purchased,-,-,"1,000",,,
090400259,Shungopavi,Community water system,Ground water,-,Shungopavi,"1,500",,,
090402015,Sikul Himatk,Community water system,Ground water,-,Sikul Himatk,40,,,
090400107,Sipaulovi (Lower Sipaulovi/Lower Mishongnovi),Community water system,Ground water,-,"Lower Sipaulovi, Lower Mishongnovi",523,,,
090400277,Six Mile and Steamboat Village,Community water system,Surface water purchased,-,Six Mile and Steamboat Village,88,,,
090400680,Sleepy Hollow RV,Community water system,Ground water,-,-,189,,,
090600151,Soboba,Community water system,Ground water,-,-,"4,700",,,
090600059,South Campo,Community water system,Ground water,-,-,48,,,
093200366,South Fork (Te-Moak),Community water system,Ground water,-,South Fork Band,40,,,
090400014,South Komelic,Community water system,Ground water,-,-,135,,,
090400688,Spider Mound,Community water system,Ground water,-,Yu-Weh-Loo-Pah-Ki Community,103,,,
090400800,Spider Mound Intertie,Community water system,Ground water,-,-,70,,,
090600160,Stewart Village,Community water system,Ground water,-,Stewart Village Trailer Park,40,,,
090605150,Susanville Upper Rancheria,Community water system,Ground water purchased,-,-,170,,,
093200362,Sutcliffe,Community water system,Ground water,-,Sutcliffe,250,,,
090605024,Sycuan,Community water system,Ground water,-,-,"12,000",,,
090605030,TABLE BLUFF RANCHERIA,Community water system,Ground water,-,-,40,,,
090400340,TALIMAN SPRING,Community water system,Ground water,-,-,60,,,
093534017,THOREAU BOARDING SCH-BIA (SU82,Community water system,Ground water,-,-,200,,,
090400215,TOCC,Community water system,Ground water,-,-,230,,,
093200293,TOCITO,Community water system,Ground water,-,-,245,,,
093508450,TWIN BUTTES COMM.-O&M (SU84),Community water system,Ground water,-,-,30,,,
090605124,Table Bluff (New) Rancheria,Community water system,Ground water,-,-,215,,,
090605133,Table Mountain Administration Complex,Community water system,Surface water purchased,-,Table Mountain,415,,,
090605134,Table Mountain Housing,Community water system,Ground water,-,-,25,,,
090600154,Table Mountain Rancheria & Casino,Community water system,Surface water purchased,-,Table Mountain,"12,530",,,
093534025,Thoreau High School,Community water system,Ground water,-,-,664,,,
090400343,Tonto Apache,Community water system,Ground water purchased,-,-,"2,476",,,
090400001,Topawa Intertie,Community water system,Ground water,-,"South Komelic, Choulic, Cold Fields, Top",800,,,
093503042,Torreon / Ojo Encino - NTUA,Community water system,Ground water,-,"Torreon/Ojo Encino, New Mexico","1,839",,,
090605141,Torres-Martinez - Allotment 135,Community water system,Ground water,-,-,25,,,
090605116,Torres-Martinez Avenue 64,Community water system,Ground water,-,-,180,,,
090605130,Torres-Martinez Clinic,Community water system,Ground water purchased,-,-,379,,,
093534009,Tse' Yi' Gai High School,Community water system,Ground water purchased,-,-,126,,,
090433001,Tuba City Boarding School -  BIA,Community water system,Ground water,-,-,"2,040",,,
090400206,Tuba City Community - NTUA,Community water system,Ground water,-,Tuba City,"6,732",,,
090605028,Tubatulabal - Miranda,Community water system,Ground water,-,-,60,,,
090605074,Tule River Apple Valley,Community water system,Ground water,-,-,25,,,
090600166,Tule River Apple Valley,Community water system,Ground water,-,-,25,,,
090600165,Tule River Cow Mountain,Community water system,Ground water,-,Tule River Cowell Mountain,45,,,
090600156,Tule River Reservation Main,Community water system,Surface water,-,Tule River Reservation,"2,250",,,
090605169,Tuolumne Me-Wuk Ridgeline,Community water system,Surface water purchased,-,Tuolumne Me-Wuk Indan Reservation,30,,,
090605122,Turner Trailer Park,Community water system,Ground water,-,-,70,,,
090605034,UPPER PECWAN SYSTEM,Community water system,Surface water,-,-,40,,,
090400222,Upper Covered Wells,Community water system,Ground water,-,-,40,,,
090605026,Upper Lake Dewell System,Community water system,Ground water,-,-,93,,,
090605025,Upper Lake Hardisty System,Community water system,Ground water,-,-,95,,,
090400104,Upper Moenkopi,Community water system,Ground water,-,Upper Moenkopi,"1,700",,,
090403007,VAN ZEE COMM.-O&M (SU87),Community water system,Surface water,-,-,100,,,
090400038,Vamori,Community water system,Ground water,-,Vamori,125,,,
090400020,Vaya Chin Intertie,Community water system,Ground water,-,"Vaya Chin, Hickiwan, San Simon Village/S",830,,,
090600238,Vee's Trailer Park,Community water system,Ground water,-,-,75,,,
090400027,Ventana,Community water system,Ground water,-,Ventana,80,,,
090605137,Viejas Casino,Community water system,Ground water,-,-,25,,,
090600158,Viejas Community System,Community water system,Ground water,-,Alpine,"7,000",,,
090605068,WELK WAU TRAILER PK,Community water system,Surface water,-,-,50,,,
090600123,WEST HOOPA VALLY SYSTEM,Community water system,Surface water,-,-,"1,200",,,
093500304,WHITEHORSE LAKE PRESCH-O&M(82),Community water system,Ground water,-,-,80,,,
090400080,WMATUA Canyon Day,Community water system,Ground water,-,-,25,,,
